counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;3;Property;1663;m 
1;2;Property;1650;m 
3;16;ExpressionStatement;1381;m 
3;10;ExpressionStatement;1355;m 
3;1;Property;1369;m 
3;14;Literal;1381;m 
3;3;Property;1371;m 
5;1;Property;1359;m 
13;5;Literal;1348;m 
25;2;ExpressionStatement;1321;m 
29;0;ExpressionStatement;1308;m 
