counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;3;Property;1663;m 
1;16;ExpressionStatement;1381;m 
1;2;Property;1368;m 
1;3;Property;1371;m 
5;0;ExpressionStatement;1358;m 
