counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;1;Property;1661;m 
1;7;IfStatement;1552;m 
1;6;IfStatement;1424;m 
3;16;ExpressionStatement;1381;m 
5;3;Property;1371;m 
7;1;Property;1359;m 
21;4;Literal;1348;m 
41;2;ExpressionStatement;1321;m 
43;0;ExpressionStatement;1308;m 
