counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;6;IfStatement;1544;m 
1;2;Property;1531;m 
5;1;Property;1519;m 
7;0;ExpressionStatement;1506;m 
27;22;CallExpression;1475;m 
