counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;3;Property;1663;m 
1;7;IfStatement;1552;m 
1;1;Property;1540;m 
3;2;Property;1527;m 
9;13;AssignmentExpression;1473;m 
33;5;Literal;1462;m 
35;0;ExpressionStatement;1449;m 
