counter;index;instructionType;totalChars 
0;0;original;31502 
11;51435;Identifier;31493 
64;171085;Literal;31384 
104;31621;Identifier;31370 
146;62976;Literal;31338 
157;84087;Literal;31317 
160;150944;Identifier;31315 
171;4993;Identifier;31308 
180;129827;Literal;31304 
184;196756;Line;31231 
205;149173;Identifier;31229 
208;82766;Identifier;31201 
254;54895;Literal;31199 
263;22734;Identifier;31186 
301;30874;Literal;31183 
337;36063;Literal;31174 
352;7563;Identifier;31161 
381;150322;Literal;31159 
392;96923;Identifier;31126 
409;131934;Literal;31093 
444;173784;Literal;31083 
534;71378;Literal;31081 
542;157885;Literal;31077 
569;172829;Identifier;31075 
576;182435;Identifier;31058 
585;162178;Literal;31056 
615;44355;Literal;31054 
619;154278;Line;30966 
668;35652;Identifier;30957 
685;96269;Literal;30922 
693;49639;Identifier;30911 
749;134593;Identifier;30908 
755;63962;Identifier;30901 
793;141975;Literal;30886 
823;100965;Literal;30761 
839;192219;Literal;30759 
924;178483;Identifier;30759 
933;130091;Line;30749 
1001;157422;Line;30688 
1027;147374;Literal;30686 
1037;151995;Literal;30677 
1064;157254;Identifier;30671 
1108;141807;Identifier;30669 
1173;178663;Literal;30662 
1197;137143;Literal;30636 
1219;84409;Identifier;30634 
1240;28228;Identifier;30624 
1277;179174;Identifier;30598 
1310;4950;Line;30561 
1380;92041;Identifier;30559 
1429;93953;Identifier;30526 
1473;99409;Literal;30519 
1541;23096;Identifier;30509 
1554;198405;Identifier;30500 
1720;93997;Literal;30484 
1811;7327;Identifier;30482 
1838;63527;Literal;30216 
1897;141839;Identifier;30156 
1909;147953;Literal;30153 
1920;177164;Identifier;30142 
1990;155987;Line;30136 
2001;186618;Identifier;30124 
2009;118558;Literal;30123 
2022;49294;Literal;30110 
2035;10066;Literal;30093 
2090;93903;Identifier;30060 
