counter;index;instructionType;totalChars 
0;0;original;31502 
27;199614;Literal;31482 
66;95940;Literal;31466 
104;14430;Identifier;31457 
129;183189;Identifier;31251 
145;90941;Identifier;31098 
150;14900;Identifier;31090 
162;85530;Identifier;31088 
182;190672;Identifier;31076 
189;106535;Identifier;31009 
217;154705;Line;30921 
240;117034;Identifier;30905 
244;198967;Identifier;30868 
265;157764;Identifier;30866 
358;82248;Identifier;30860 
363;8711;Literal;30834 
396;69112;BreakStatement;30800 
400;159105;Literal;30776 
401;189141;Literal;30769 
403;70124;Identifier;30763 
407;125878;Literal;30759 
423;93986;Identifier;30715 
426;148477;Identifier;30711 
446;127906;Line;30546 
470;169543;Identifier;30543 
490;35916;Literal;30534 
503;7254;Identifier;30527 
544;79697;Identifier;30524 
609;148020;Literal;30522 
621;33007;Literal;30464 
676;1812;Literal;30440 
716;194072;Identifier;30425 
720;38633;Identifier;30412 
730;123619;Line;30384 
741;151749;Identifier;30375 
753;174736;Identifier;30373 
755;187721;Literal;30367 
777;146032;Literal;30329 
787;38798;Literal;30314 
790;196170;Identifier;30308 
868;82467;BreakStatement;30304 
882;152927;Literal;30301 
896;43100;Literal;30299 
918;120405;Identifier;30297 
938;34176;Literal;30287 
950;68223;Literal;30273 
970;71030;Identifier;30271 
982;92698;Identifier;30269 
1012;21573;Line;30188 
1055;22056;Literal;30185 
1113;83350;Identifier;30183 
1222;195685;Line;30169 
1287;61459;Identifier;30137 
1309;51978;Identifier;30135 
1366;105081;Literal;30089 
1371;14020;Identifier;30084 
1382;117712;Identifier;30078 
1397;68633;Identifier;30054 
1415;187324;Identifier;30053 
1459;140825;Literal;30052 
1503;154530;Literal;30039 
1574;29731;Identifier;30037 
1624;70063;Identifier;30034 
1660;82080;Literal;30032 
1676;10080;Identifier;30000 
1682;153689;Identifier;29999 
1708;74735;Identifier;29988 
1750;156400;Identifier;29986 
1751;25005;Identifier;29956 
1776;166208;Literal;29922 
1796;110864;Literal;29917 
1852;25456;Literal;29904 
1906;124959;Line;29838 
1922;14955;Identifier;29827 
1930;10293;Identifier;29806 
1949;121465;Literal;29800 
2000;87976;Identifier;29799 
2003;151740;Literal;29789 
2004;94033;Literal;29787 
2044;60777;Identifier;29792 
2062;183790;Literal;29788 
2071;75343;Identifier;29755 
2074;28749;Identifier;29750 
2084;182104;Literal;29673 
2234;110590;Literal;29666 
2322;102931;Literal;29666 
2329;182048;Literal;29655 
2332;157126;Identifier;29633 
2383;68523;Literal;29584 
2400;73301;Identifier;29573 
2446;41796;Identifier;29571 
2460;100628;Identifier;29403 
2477;70984;Identifier;29372 
