counter;index;instructionType;totalChars 
0;0;original;31502 
18;5756;Literal;31462 
23;136768;Literal;31456 
33;143935;Identifier;31442 
64;160077;Literal;31432 
93;64976;Identifier;31430 
96;121397;Identifier;31424 
98;105533;Identifier;31299 
113;165205;Identifier;31269 
122;38572;Identifier;31255 
144;14522;Literal;31243 
145;155515;Line;31202 
151;13204;Identifier;31201 
204;9491;Literal;31197 
213;8038;Identifier;31213 
216;89355;Identifier;31186 
243;84038;Literal;31184 
280;50738;Identifier;31173 
315;77857;Identifier;31170 
336;21377;Literal;31152 
390;85102;Identifier;31131 
391;32183;Identifier;31129 
415;63656;Identifier;31091 
444;36986;Literal;31037 
450;78860;Literal;31025 
455;34610;Identifier;31015 
470;133784;Identifier;31015 
496;99718;Literal;31008 
504;132860;Identifier;30964 
515;33634;Identifier;30968 
539;95329;Literal;30965 
570;113465;Literal;30960 
572;141554;Literal;30945 
591;3335;ThisExpression;30936 
601;16370;Literal;30911 
628;166036;Identifier;30909 
680;175548;Identifier;30907 
694;170880;Literal;30906 
695;19095;Literal;30860 
700;184906;Literal;30844 
724;76816;Literal;30838 
729;159341;Identifier;30829 
739;172260;Literal;30768 
765;99736;Identifier;30760 
792;85770;Line;30755 
811;35591;Literal;30754 
814;121263;Literal;30747 
823;128357;Literal;30743 
852;69409;Identifier;30726 
866;86798;Line;30715 
875;30775;Literal;30709 
905;195343;Identifier;30695 
906;74707;Identifier;30684 
914;89098;Identifier;30675 
936;89918;Line;30669 
968;31426;Identifier;30659 
979;196755;Identifier;30653 
991;124470;Identifier;30649 
1005;84312;Literal;30626 
1008;170297;Identifier;30550 
1010;138831;Identifier;30548 
1022;7068;Identifier;30534 
1023;93766;Identifier;30451 
1026;127575;Line;30441 
1032;21093;Identifier;30438 
1037;49599;Identifier;30429 
1053;97957;Line;30415 
1058;104445;Identifier;30369 
1118;137522;Literal;30348 
1122;61334;Identifier;30343 
1146;133134;BreakStatement;30330 
1173;40581;Line;30255 
1196;66428;Literal;30221 
1231;46240;Identifier;30219 
1258;197074;Identifier;30164 
1273;82537;Identifier;30162 
1274;76741;Literal;30160 
1281;126390;Line;30152 
1347;127495;Literal;30119 
1385;127836;Literal;30115 
1416;186556;Identifier;30084 
1443;160524;Identifier;30056 
1517;152424;Identifier;30053 
1560;79802;Literal;29930 
1584;89034;Identifier;29926 
1602;149444;Literal;29908 
1611;23758;Identifier;29906 
1744;30656;ReturnStatement;29906 
1797;34790;Literal;29895 
1847;90537;Literal;29892 
1867;88573;Literal;29890 
1898;157608;Line;29870 
1900;139493;Identifier;29862 
1905;92048;Identifier;29829 
1998;127533;Identifier;29820 
1999;170483;Identifier;29818 
2000;10234;Identifier;29810 
2003;25746;Identifier;29807 
2029;12341;BreakStatement;29724 
2056;172858;Identifier;29671 
2065;123950;Line;29663 
2081;189507;Identifier;29658 
2082;10717;Identifier;29657 
2095;61202;Identifier;29655 
2117;101084;Literal;29627 
2137;34822;Identifier;29624 
2152;17684;Identifier;29615 
2201;89326;Identifier;29582 
2249;93473;Identifier;29581 
2280;118440;Line;29248 
2291;38259;Identifier;29260 
2342;147885;Literal;29257 
2349;151006;Identifier;29195 
2360;12558;Identifier;29188 
2368;175799;Literal;29167 
2398;158324;Identifier;29165 
2423;169194;Identifier;29165 
2442;82151;Identifier;29152 
2460;140041;Identifier;29146 
2495;86922;Literal;29132 
